DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
chlorpromazine,CHEMBL71,DB00477,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,1813,DRD2
chlorpromazine,CHEMBL71,DB00477,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,5243,ABCB1
chlorpropamide,CHEMBL498,DB00672,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,6833,ABCC8
chlorpropamide,CHEMBL498,DB00672,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,3767,KCNJ11
chlorprothixene,CHEMBL908,NA,CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,3362,HTR6
chlorprothixene,CHEMBL908,NA,CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,1816,DRD5
chlorprothixene,CHEMBL908,NA,CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,1813,DRD2
chlortalidone,CHEMBL1055,DB00310,NS(=O)(=O)C1=CC(=CC=C1Cl)C1(O)NC(=O)C2=CC=CC=C12,6559,SLC12A3
chlorzoxazone,CHEMBL1371,DB00356,ClC1=CC2=C(OC(=O)N2)C=C1,3778,KCNMA1
choline fenofibrate,CHEMBL1201745,NA,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,2169,FABP2
choline fenofibrate,CHEMBL1201745,NA,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,5465,PPARA
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,134,ADORA1
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,135,ADORA2A
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,140,ADORA3
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,136,ADORA2B
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5141,PDE4A
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5139,PDE3A
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5140,PDE3B
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5143,PDE4C
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5144,PDE4D
choline theophyllinate,CHEMBL1200434,DB01303,C[N+](C)(C)CCO.CN1C2=C(N=C[N-]2)C(=O)N(C)C1=O,5142,PDE4B
choriogonadotropin alfa,CHEMBL1201464,NA,NA,3973,LHCGR
ciclesonide,CHEMBL2040682,DB01410,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C,2908,NR3C1
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,8647,ABCB11
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,2281,FKBP1B
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,2288,FKBP4
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,5530,PPP3CA
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,5478,PPIA
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,5479,PPIB
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,5481,PPID
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,28234,SLCO1B3
ciclosporin,CHEMBL160,DB00091,[H][C@]1(NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@]([H])([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C1=O)C(C)C,10599,SLCO1B1
cilastatin,CHEMBL766,DB01597,[H][C@@]1(CC1(C)C)C(=O)N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O,1800,DPEP1
cilazapril,CHEMBL515606,DB01340,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,1636,ACE
cilnidipine,CHEMBL452076,DB09232,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC\C=C\C1=CC=CC=C1,775,CACNA1C
cilnidipine,CHEMBL452076,DB09232,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC\C=C\C1=CC=CC=C1,776,CACNA1D
cilostazol,CHEMBL799,DB01166,O=C1CCC2=CC(OCCCCC3=NN=NN3C3CCCCC3)=CC=C2N1,5139,PDE3A
cimetidine,CHEMBL30,DB00501,CNC(NCCSCC1=C(C)NC=N1)=NC#N,3274,HRH2
cinacalcet,CHEMBL1200776,DB01012,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=C1C=CC=C2,846,CASR
cinalukast,CHEMBL283754,DB00587,CCC(CC)(CC(=O)NC1=CC=CC(\C=C\C2=NC(=CS2)C2CCC2)=C1)C(O)=O,10800,CYSLTR1
cinchocaine,CHEMBL1086,DB00527,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,6336,SCN10A
cinchocaine,CHEMBL1086,DB00527,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,6331,SCN5A
ciprofibrate,CHEMBL557555,NA,CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O,5465,PPARA
ciprofloxacin,CHEMBL8,DB00537,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,7155,TOP2B
ciramadol,CHEMBL2104041,NA,[H][C@@]1(CCCC[C@H]1O)[C@@H](N(C)C)C1=CC(O)=CC=C1,4988,OPRM1
cisapride,CHEMBL1729,DB00604,[H]C1(CCN(CCCOC2=CC=C(F)C=C2)CC1([H])OC)NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,285242,HTR3E
cisapride,CHEMBL1729,DB00604,[H]C1(CCN(CCCOC2=CC=C(F)C=C2)CC1([H])OC)NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,9177,HTR3B
cisapride,CHEMBL1729,DB00604,[H]C1(CCN(CCCOC2=CC=C(F)C=C2)CC1([H])OC)NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,200909,HTR3D
cisapride,CHEMBL1729,DB00604,[H]C1(CCN(CCCOC2=CC=C(F)C=C2)CC1([H])OC)NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,170572,HTR3C
cisapride,CHEMBL1729,DB00604,[H]C1(CCN(CCCOC2=CC=C(F)C=C2)CC1([H])OC)NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,3360,HTR4
cisatracurium,CHEMBL1200641,DB13450,COC1=C(OC)C=C(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C=C2)C=C1,1144,CHRND
cisatracurium,CHEMBL1200641,DB13450,COC1=C(OC)C=C(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C=C2)C=C1,1134,CHRNA1
cisatracurium,CHEMBL1200641,DB13450,COC1=C(OC)C=C(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C=C2)C=C1,1140,CHRNB1
citalopram,CHEMBL549,DB00215,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,6532,SLC6A4
citric acid,CHEMBL1261,DB04272,OC(=O)CC(O)(CC(O)=O)C(O)=O,59341,TRPV4
clebopride,CHEMBL325109,NA,COC1=C(C=C(Cl)C(N)=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1,1815,DRD4
clemastine,CHEMBL1626,DB00283,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,3269,HRH1
clevidipine,CHEMBL1237132,DB04920,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,775,CACNA1C
clevidipine,CHEMBL1237132,DB04920,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,776,CACNA1D
clidinium,CHEMBL620,DB00771,C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,1128,CHRM1
clidinium,CHEMBL620,DB00771,C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,1131,CHRM3
clobazam,CHEMBL70418,DB00349,CN1C2=CC=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)CC1=O,2561,GABRB2
clobazam,CHEMBL70418,DB00349,CN1C2=CC=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)CC1=O,2554,GABRA1
clobazam,CHEMBL70418,DB00349,CN1C2=CC=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)CC1=O,2566,GABRG2
clobetasol propionate,CHEMBL1159650,DB01013,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,2908,NR3C1
clobetasone butyrate,CHEMBL577673,NA,[H][C@@]12C[C@H](C)[C@](OC(=O)CCC)(C(=O)CCl)[C@@]1(C)CC(=O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,2908,NR3C1
clocortolone pivalate,CHEMBL1200975,NA,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,2908,NR3C1
clofarabine,CHEMBL1750,DB00631,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)C2=NC(Cl)=N1,5422,POLA1
clofarabine,CHEMBL1750,DB00631,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)C2=NC(Cl)=N1,6240,RRM1
clofarabine,CHEMBL1750,DB00631,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)C2=NC(Cl)=N1,6241,RRM2
clofibrate,CHEMBL565,DB00636,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,5465,PPARA
clomifene,CHEMBL954,DB06735,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,10682,EBP
clomifene,CHEMBL954,DB06735,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,2099,ESR1
clomipramine,CHEMBL415,DB01242,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2,6530,SLC6A2
clomipramine,CHEMBL415,DB01242,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2,6532,SLC6A4
clonazepam,CHEMBL452,DB01068,[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C2=C1)C1=C(Cl)C=CC=C1,2561,GABRB2
clonazepam,CHEMBL452,DB01068,[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C2=C1)C1=C(Cl)C=CC=C1,2554,GABRA1
clonazepam,CHEMBL452,DB01068,[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C2=C1)C1=C(Cl)C=CC=C1,2566,GABRG2
clonidine,CHEMBL134,DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1,151,ADRA2B
clonidine,CHEMBL134,DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1,152,ADRA2C
clonidine,CHEMBL134,DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1,150,ADRA2A
clopidogrel,CHEMBL1771,DB00758,COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=C(Cl)C=CC=C1,64805,P2RY12
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2561,GABRB2
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2556,GABRA3
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2558,GABRA5
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2562,GABRB3
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2554,GABRA1
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2555,GABRA2
clorazepate,CHEMBL1213252,DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,2566,GABRG2
clotrimazole,CHEMBL104,DB00257,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,1595,CYP51A1
clotrimazole,CHEMBL104,DB00257,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,3783,KCNN4
clozapine,CHEMBL42,DB00363,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2,3356,HTR2A
clozapine,CHEMBL42,DB00363,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2,1813,DRD2
cobicistat,CHEMBL2095208,DB09065,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,1551,CYP3A7
cobicistat,CHEMBL2095208,DB09065,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,1577,CYP3A5
cobicistat,CHEMBL2095208,DB09065,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,64816,CYP3A43
cobicistat,CHEMBL2095208,DB09065,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,1576,CYP3A4
cobimetinib,CHEMBL2146883,DB05239,[H][C@]1(CCCCN1)C1(O)CN(C1)C(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,5604,MAP2K1
cocaine,CHEMBL370805,DB00907,[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@]([H])(C2)OC(=O)C1=CC=CC=C1,6531,SLC6A3
codeine,CHEMBL485,DB00318,[H][C@@]12OC3=C4C(C[C@@]5([H])N(C)CC[C@@]14[C@@]5([H])C=C[C@@H]2O)=CC=C3OC,4988,OPRM1
colecalciferol,CHEMBL1042,DB00169,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C,7421,VDR
colforsin daropate,NA,NA,[H][C@@]12[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C,107,ADCY1
conivaptan,CHEMBL1755,DB00872,CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1,552,AVPR1A
conivaptan,CHEMBL1755,DB00872,CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1,554,AVPR2
conjugated estrogens,CHEMBL1201649,NA,NA,2100,ESR2
conjugated estrogens,CHEMBL1201649,NA,NA,2099,ESR1
corbadrine,CHEMBL677,DB06707,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,151,ADRA2B
corbadrine,CHEMBL677,DB06707,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,152,ADRA2C
corbadrine,CHEMBL677,DB06707,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,150,ADRA2A
corticorelin,CHEMBL2107324,NA,[H]N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(N)=O,1394,CRHR1
corticotropin,CHEMBL1201609,NA,[H]N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,4158,MC2R
corticotropin,CHEMBL1201609,NA,[H]N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,4159,MC3R
cortisone acetate,CHEMBL1650,DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,866,SERPINA6
cortisone acetate,CHEMBL1650,DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,2908,NR3C1
cortisone acetate,CHEMBL1650,DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,6462,SHBG
cortivazol,CHEMBL2105842,DB13003,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C=C(C)C2=CC3=C(C[C@]12C)C=NN3C1=CC=CC=C1,2908,NR3C1
crisaborole,CHEMBL484785,DB05219,OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,5141,PDE4A
crisaborole,CHEMBL484785,DB05219,OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,5143,PDE4C
crisaborole,CHEMBL484785,DB05219,OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,5144,PDE4D
crisaborole,CHEMBL484785,DB05219,OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,5142,PDE4B
crizotinib,CHEMBL601719,DB08865,[H][C@](C)(OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,238,ALK
